codigo_bip,descripcion,anio,tipologia,sector,sub_sector,fuente_financiera,rate,monto_solicitado_M,etapa_actual,institucion_financiera,institucion_formuladora,costo_total_M,localidad,tipo_territorial,latitud,longitud,decada,periodo_pladeco
20182458,CONSTRUCCION PASO BAJO NIVELFF.CC. AVDA. BISQUERTT,2002,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,FI,1050.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,1050.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182491,CONSTRUCCION PAVIMENTACION CALLE JOSE TOMAS VALENCIA,2002,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,FI,20969.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,20969.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182667,HABILITACION CINE TEATRO MUNCIPAL DE RENGO,2002,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,OT,255000.0,PERFIL,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,255000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182745,MEJORAMIENTO EJE VIAL AVDA. RIQUELME.COMUNA DE RENGO,2002,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,108785.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,108785.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182766,CONSTRUCCION CICLOVIA RUTA H-50-RENGO,2002,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,72019.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,72019.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182785,CONSTRUCCION CICLOVIA RUTA H-60-RENGO SECTOR VILLA DEL COBIL,2002,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,234754.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,234754.0,Cobil,Rural,-34.39994,-70.89498,2000s,Pre-PLADECO
20185458,CONSTRUCCION DE TRIBUNALES PARA LA REFORMA JUDICIAL EN RENGO,2002,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,Sectorial,RS,54555.0,EJECUCION,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,54555.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20186170,ACTUALIZACION DEL CATASTRO DE ROLES NO AGRICOLAS DE LA COMUNA DE REN,2002,ESTUDIO BASICO,Multisectorial,ADMINISTRACION MULTISECTOR,Municipal,RS,21063.0,PERFIL,MUNICIPALIDAD DE RENGO,MUNICIPALIDAD DE RENGO,21063.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20127025,ADQUISICION VEHICULO TERRENO CONSULTORIO DE ROSARIO RENGO,2003,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,RS,9966.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,9966.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
20145189,CONSTRUCCION SALON MULTIUSO CARCEL DE RENGO,2003,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,FNDR,FA,78373.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GENDARMERIA VI REGION LIB.GRAL. BERNARDO O'HIGGINS,78373.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20145235,CONSTRUCCION PARQUE PISCINA DE RENGO,2003,PROYECTO,Multisectorial,DESARROLLO URBANO,FNDR,,405000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,405000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20146715,CONSTRUCCION CUARTEL TERCERA COMPAÑIA DE BOMBEROS ROSARIO - RENGO,2003,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,FNDR,FI,94894.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,94894.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
20152631,CONSTRUCCION ESCUELA EL NARANJAL,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,641031.0,EJECUCION,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O. - SUB,MUNICIPALIDAD DE RENGO,651926.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20152650,CONSTRUCCION ESCUELA PARQUE ORIENTE,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,44456.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O. - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,760758.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20157354,CONSTRUCCION ALUMBRADO PUBLICO CALLE SAN MARTIN NORTE,2003,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,,5500.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,5500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20157590,CONSTRUCCION PAVIMENTACION CALLE CHORRILLOS RENGO,2003,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,FI,50038.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,50038.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20157826,CONSTRUCCION PAVIMENTACION CALLE SAN MARTIN NORTE - RENGO,2003,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,,193367.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,193367.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20157998,CONSTRUCCION CICLOVIA RUTA H-511 SECTOR RENGO-ROSARIO,2003,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,121299.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,121299.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
20163169,"MEJORAMIENTO Y AMPLIACIÓN SISTEMA A.P.R. LO CARTAGENA, RENGO",2003,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,OT,80500.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,80500.0,Lo Cartagena,Rural,-34.39026,-70.8737,2000s,Pre-PLADECO
20163170,MEJORAMIENTO SERVICIO APR HUILQUIO CERRILLOS,2003,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,FI,124800.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,124800.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20166055,DIAGNOSTICO DE LA OFERT. Y DEM.LABORAL DEL LICEO INDUSTRIAL C-15,2003,ESTUDIO BASICO,Turismo y Comercio,INTERSUBSECTORIAL COMERCIO Y TURISMO,FNDR,FI,8610.0,PERFIL,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,8610.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20168036,MEJORAMIENTO EJE VIAL AVDA. RIQUELME - RENGO,2003,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,RS,112026.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SEREMI VIVIENDA VI REGION,112026.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20171414,LEVANTAMIENTO CALLE BALMACEDA HASTA EL CHAPETON,2003,ESTUDIO BASICO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,FI,149000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,149000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20178674,EQUIPAMIENTO SERVICIO DE MEDICINA HOSPITAL DE RENGO,2003,PROYECTO,Salud,MEDIA COMPLEJIDAD,Sectorial,,20500.0,PERFIL,MINISTERIO DE SALUD,SERVICIO SALUD OHIGGINS,20500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20181830,REPOSICION SALA CUNA CENTRO ABIERTO BELLO HORIZONTE,2003,PROYECTO,Educación y Cultura,EDUCACION PREBASICA,FNDR,RS,65143.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,INTEGRA,65143.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20181902,CONSTRUCCION ALUMBRADO PUBLICO PUENTE LO CARTAGENA-PUEBLO HUNDIDO,2003,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,FI,3743.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,3743.0,Pueblo Hundido,Rural,-34.37959,-70.88094,2000s,Pre-PLADECO
20181941,CONSTRUCCION ELECTRIFICACION LOTEO LA ESPERANZA SECTOR LA GLORIA LO,2003,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,,5600.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,5600.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182032,AMPLIACION ESCUELA GUSTAVO BISQUERTT S. DE POPETA RENGO,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,FI,105426.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,105426.0,Popeta,Rural,-34.42,-70.88,2000s,Pre-PLADECO
20182113,CONSTRUCCION CONSULTORIO URBANO PARA RENGO,2003,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,,320000.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,320000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182113,CONSTRUCCION CONSULTORIO URBANO PARA RENGO,2003,PROYECTO,Salud,BAJA COMPLEJIDAD,FNDR,OT,10000.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,10000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182458,CONSTRUCCION PASO BAJO NIVELFF.CC. AVDA. BISQUERTT,2003,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,FI,5300.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,5300.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182491,CONSTRUCCION PAVIMENTACION CALLE JOSE TOMAS VALENCIA,2003,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,,31075.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,31075.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182667,HABILITACION CINE TEATRO MUNCIPAL DE RENGO,2003,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,,66000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,66000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182745,MEJORAMIENTO EJE VIAL AVDA. RIQUELME.COMUNA DE RENGO,2003,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,,108785.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,108785.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20182785,CONSTRUCCION CICLOVIA RUTA H-60-RENGO SECTOR VILLA DEL COBIL,2003,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,OT,234754.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,234754.0,Cobil,Rural,-34.39994,-70.89498,2000s,Pre-PLADECO
20185458,CONSTRUCCION DE TRIBUNALES PARA LA REFORMA JUDICIAL EN RENGO,2003,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,Sectorial,RS,367577.0,EJECUCION,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,CORPORACION ADMINISTRATIVA DEL PODER JUDICIAL,367577.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20187714,AMPLIACION ESCUELA RIO CLARO DE RENGO PARA LA JEC,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,10001.0,PERFIL,SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,10001.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20187714,AMPLIACION ESCUELA RIO CLARO DE RENGO PARA LA JEC,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,FI,251191.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O. - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,251191.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20187784,AMPLIACION ESCUELA APALTA PARA LA JEC,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,OT,208000.0,PERFIL,SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,208000.0,Apalta,Rural,-34.33885,-70.86644,2000s,Pre-PLADECO
20187786,AMPLIACION ESCUELA SANTA TERESA DE AVILA,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,FI,150340.0,PERFIL,MUNICIPALIDAD DE RENGO - SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,150340.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20187786,AMPLIACION ESCUELA SANTA TERESA DE AVILA,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,Sectorial,RS,8000.0,PERFIL,SUBSECRETARIA DE EDUCACION,MUNICIPALIDAD DE RENGO,8000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20189842,"MEJORAMIENTO Y AMPLIACIÓN SERVICIO APR DE LO DE LOBOS, RENGO",2003,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,FI,23000.0,EJECUCION,DIRECCION DE PLANEAMIENTO - DIRECCION DE OBRAS HIDRAULICAS,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,112439.0,Lo De Lobo,Rural,-34.37523,-70.82941,2000s,Pre-PLADECO
20189843,REPOSICION SERVICIO AGUA POTABLE RURAL DE POPETA,2003,PROYECTO,Recursos Hídricos,AGUA POTABLE,Sectorial,,115000.0,EJECUCION,DIRECCION DE PLANEAMIENTO,DIRECCION DE OBRAS HIDRAULICAS MOP VI REGION,115000.0,Popeta,Rural,-34.42,-70.88,2000s,Pre-PLADECO
20191587,AMPLIACION LICEO LUIS URBINA FLORES,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,OT,306000.0,PERFIL,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,306000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20191592,AMPLIACION ESCUELA EL NARANJAL,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,OT,79500.0,PERFIL,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,79500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20191796,AMPLIACION PLANTA TRATAMIENTO ESCUELA ESMERALDA,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,OT,13500.0,PERFIL,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,13500.0,Esmeralda,Rural,-34.34281,-70.9049,2000s,Pre-PLADECO
20191829,MEJORAMIENTO ALCANTARILLADO ESCUELA RINCONADA DE MALAMBO,2003,PROYECTO,Educación y Cultura,EDUCACION BASICA Y MEDIA,FNDR,,21000.0,PERFIL,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,21000.0,Malambo,Rural,-34.42437,-70.83827,2000s,Pre-PLADECO
20191891,CONSTRUCCION RED DE AGUA POTABLE CALLEJON MICHIMALONGO,2003,PROYECTO,Recursos Hídricos,AGUA POTABLE,FNDR,FI,7500.0,PERFIL,MUNICIPALIDAD DE RENGO - GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,7500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20191943,ADQUISICION MAQUINA EXCAVADORA,2003,PROYECTO,Multisectorial,"DEFENSAS FLUVIALES,MARITIMAS Y CAUCES NATURALES",Sectorial,,93000.0,PERFIL,SUBSECRETARIA DESARROLLO REGIONAL Y ADMINISTRATIVO,MUNICIPALIDAD DE RENGO,93000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20191983,MEJORAMIENTO ALUMBRADO PUBLICO COMUNA DE RENGO,2003,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,,11000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,11000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20192011,CONSERVACION DEFENSAS FLUVIALES SECTOR POPETA A LA CHIMBA,2003,PROYECTO,Multisectorial,"DEFENSAS FLUVIALES,MARITIMAS Y CAUCES NATURALES",FNDR,OT,15500.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,15500.0,La Chimba,Rural,-34.40804,-70.81718,2000s,Pre-PLADECO
20192056,CONSTRUCCION AREAS VERDES DE PARQUES Y COMPLEJOS DEPORTIVOS,2003,PROYECTO,Multisectorial,MEDIO AMBIENTE,FNDR,,16000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,16000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20192056,CONSTRUCCION AREAS VERDES DE PARQUES Y COMPLEJOS DEPORTIVOS,2003,PROYECTO,Multisectorial,MEDIO AMBIENTE,FNDR,,6000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,6000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20192136,CONSTRUCCION CAMARINES ESTADIO DE ROSARIO,2003,PROYECTO,Deporte,ADMINISTRACION DEPORTES Y RECREACION,Sectorial,OT,23000.0,PERFIL,INSTITUTO NACIONAL DE DEPORTES DE CHILE,MUNICIPALIDAD DE RENGO,23000.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
20192163,CONSTRUCCION LOSA INICIACION DE PATINAJE,2003,PROYECTO,Deporte,DEPORTE RECREATIVO,Sectorial,OT,55500.0,PERFIL,INSTITUTO NACIONAL DE DEPORTES DE CHILE - MUNICIPALIDAD DE RENGO,MUNICIPALIDAD DE RENGO,55500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20192630,CONSTRUCCION COMPLEJO DEPORTIVO PARQUE CRIOLLO.RENGO,2003,PROYECTO,Deporte,DEPORTE RECREATIVO,Sectorial,OT,54160.0,PERFIL,INSTITUTO NACIONAL DE DEPORTES DE CHILE,MUNICIPALIDAD DE RENGO,54160.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20192636,CONSTRUCCION PARQUE CRIOLLO SEGUNDA ETAPA,2003,PROYECTO,Deporte,DEPORTE RECREATIVO,Sectorial,OT,59500.0,PERFIL,INSTITUTO NACIONAL DE DEPORTES DE CHILE,MUNICIPALIDAD DE RENGO,59500.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20192649,HABILITACION CINE TEATRO MUNICIPAL DE RENGO SEGUNDA ETAPA,2003,PROYECTO,Educación y Cultura,ARTE Y CULTURA,FNDR,,119000.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,119000.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20192712,HABILITACION PISCINA TEMPERADA HOSPITAL DE RENGO,2003,PROYECTO,Salud,MEDIA COMPLEJIDAD,FNDR,OT,18128.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,SERVICIO SALUD OHIGGINS,18128.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20193368,"AMPLIACION AGUA POTABLE CALLEJONES SECTOR LA ESMERALDA, ROSARIO",2003,PROYECTO,Recursos Hídricos,AGUA POTABLE,FNDR,OT,23264.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,23264.0,Esmeralda,Rural,-34.34281,-70.9049,2000s,Pre-PLADECO
20195001,EQUIPAMIENTO DE OITM PARA LA ACTUALIZACION DEL CATASTRO DE ROLES RGO,2003,PROYECTO,Multisectorial,ADMINISTRACION MULTISECTOR,Municipal,RS,2995.0,PERFIL,MUNICIPALIDAD DE RENGO,MUNICIPALIDAD DE RENGO,2995.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
30027592,"CONSTRUCCION DE ANDENES E ILUMINACION PARADERO TRENES ROSARIO, RENGO",2003,PROYECTO,Transporte y Vialidad,TRANSPORTE FERROVIARIO,FNDR,RS,3257.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,3257.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
30028792,"REPARACION Y DESVIO CANAL RAMIRANO, COMUNA DE RENGO",2003,PROYECTO,Recursos Hídricos,EVACUACION DISPOSICION FINAL AGUAS SERVIDAS,FNDR,RS,2748.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,2748.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20145189,CONSTRUCCION SALON MULTIUSO CARCEL DE RENGO,2004,PROYECTO,Justicia y Seguridad,ADMINISTRACION DE JUSTICIA,FNDR,,80614.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,GENDARMERIA VI REGION LIB.GRAL. BERNARDO O'HIGGINS,80614.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20146715,CONSTRUCCION CUARTEL TERCERA COMPAÑIA DE BOMBEROS ROSARIO - RENGO,2004,PROYECTO,Seguridad Pública,SEGURIDAD PÃšBLICA,FNDR,RS,107305.0,EJECUCION,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,107305.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
20157354,CONSTRUCCION ALUMBRADO PUBLICO CALLE SAN MARTIN NORTE,2004,PROYECTO,Energía,ALUMBRADO PUBLICO,FNDR,RS,1340.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,1340.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20157590,CONSTRUCCION PAVIMENTACION CALLE CHORRILLOS RENGO,2004,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,,51451.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,51451.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20157826,CONSTRUCCION PAVIMENTACION CALLE SAN MARTIN NORTE - RENGO,2004,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",FNDR,,204070.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,204070.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
20157998,CONSTRUCCION CICLOVIA RUTA H-511 SECTOR RENGO-ROSARIO,2004,PROYECTO,Transporte y Vialidad,"TRANSPORTE URBANO,VIALIDAD PEATONAL",Sectorial,,133336.0,PERFIL,DIRECCION DE VIALIDAD,MUNICIPALIDAD DE RENGO,133336.0,Rosario,Rural,-34.34788,-70.84245,2000s,Pre-PLADECO
20160094,CONSTRUCCION COMPLEJO DEPORTIVO PARQUE CRIOLLO,2004,PROYECTO,Deporte,DEPORTE RECREATIVO,FNDR,,92630.0,PERFIL,GOBIERNO REGIONAL - REGION VI LIBERT. BERNARDO O.,MUNICIPALIDAD DE RENGO,92630.0,Rengo (comunal),Comunal,-34.40518,-70.86324,2000s,Pre-PLADECO
